,countrycode,country,year,rgdpe,pop,emp,hc,ck,rtfpna,delta,rgdpew,const,popgrowth,ck_1,investment,i_y,g,ly,lschool,ls,lngd,ls_lngd,lsch_lngd,t,gt
8678,PHL,Philippines,1983,161686.09375,51.455037,18.155611038208008,2.0667035579681396,281094.0625,1.0112897157669067,0.051343563944101334,8905.571583888632,1,0.026946710775856614,292606.90625,25945.214722275967,0.16046658138944597,-0.05450075931419718,11.993412041557745,0.7259548538533606,-1.8296695737340338,-3.738510324535905,-1.8296695737340338,4.464465178389266,32,-1.7440242980543097
8679,PHL,Philippines,1984,154143.03125,52.873979,18.203018188476562,2.1010265350341797,292606.90625,0.9107085466384888,0.04930153489112854,8467.993035769221,1,0.026836300706629273,292054.78125,13873.844597869553,0.09000630443920606,-0.11044276404308773,11.945636224702392,0.7424260514995202,-2.4078755617806995,,-2.4078755617806995,,33,-3.644611213421895
8680,PHL,Philippines,1985,147385.3125,54.323651,19.13566780090332,2.1359195709228516,292054.78125,0.8156453967094421,0.05047554150223732,7702.125373071251,1,0.026685835235926974,312001.96875,34688.81073191122,0.23536138129035902,-0.11654960637620203,11.900805609946275,0.758897266326681,-1.4466331533054808,,-1.4466331533054808,,34,-3.9626866167908688
8681,PHL,Philippines,1986,156344.09375,55.803914999999996,19.730236053466797,2.1525566577911377,312001.96875,0.8244943618774414,0.049211665987968445,7924.086327519067,1,0.026526167563691513,333066.34375,36418.51167371357,0.23293819932813145,0.01073259633680144,11.95981458634899,0.766656278827522,-1.4569820995335623,-2.447952774489123,-1.4569820995335623,3.2146090533166447,35,0.3756408717880504
8682,PHL,Philippines,1987,170566.3125,57.312794,19.65138816833496,2.169323205947876,333066.34375,0.853295087814331,0.047421976923942566,8679.606297474704,1,0.026327088503135972,356793.5,39521.82071745442,0.2317094163447687,0.03375236345337595,12.046879429710957,0.7744152322456438,-1.4622712081245894,-2.2302511395915516,-1.4622712081245894,3.0046663718371955,36,1.2150850843215342
8683,PHL,Philippines,1988,188436.046875,58.844392,20.3763427734375,2.186220169067383,356793.5,0.8891322016716003,0.04752231016755104,9247.785481928793,1,0.02602793482852202,389781.1875,49943.33887276612,0.2650413214510719,0.04030572033033359,12.146513954431121,0.7821741024627903,-1.3278695351476895,-2.172821091477822,-1.3278695351476895,2.9549951939406123,37,1.4913116522223429
8684,PHL,Philippines,1989,202506.375,60.391168,20.761442184448242,2.203248977661133,389781.1875,0.9131591320037842,0.046089861541986465,9753.964739101377,1,0.02561261938169504,433309.6875,61493.460963546066,0.30366185244067534,0.026311876528530703,12.21852664651468,0.7899330789835153,-1.1918405241690588,-2.322641306427908,-1.1918405241690588,3.112574385411423,38,0.9998513080841667
8685,PHL,Philippines,1990,216649.53125,61.94734,21.444866180419922,2.2204103469848633,433309.6875,0.8995262980461121,0.04609507694840431,10102.629199328381,1,0.02512088493226661,463890.9375,50554.693387801526,0.23334780876799854,-0.015155570200987347,12.286036263537744,0.7976920197873708,-1.4552251969539565,-2.8813257464756896,-1.4552251969539565,3.6790177662630605,39,-0.5910672378385066
8686,PHL,Philippines,1991,225443.109375,63.50994,21.921979904174805,2.244096517562866,463890.9375,0.8689357042312622,0.046374205499887466,10283.8845013295,1,0.02460402261441285,499383.84375,57005.47991516045,0.2528597129147028,-0.035204668959843255,12.32582311950989,0.8083029981271381,-1.374920438451783,-3.33054622955804,-1.374920438451783,4.138849227685178,40,-1.4081867583937302
8687,PHL,Philippines,1992,235896.15625,65.078901,22.89708137512207,2.2680351734161377,499383.84375,0.8606276512145996,0.04709211364388466,10302.455251187768,1,0.02410859703976872,548422.6875,72555.88447179494,0.3075755265588179,-0.009653481392257713,12.371146971282517,0.8189138943061565,-1.1790346070685234,-2.787950442939306,-1.1790346070685234,3.6068643372454625,41,-0.39579273708256624
8688,PHL,Philippines,1993,247754.53125,66.654954,23.470443725585938,2.292229175567627,548422.6875,0.8338401913642883,0.0515337772667408,10556.022465817903,1,0.023644949181121654,614543.1875,94382.7926256524,0.38095284130409784,-0.03212541219257248,12.42019374163144,0.8295247831940437,-0.9650796876210603,-3.145316064886084,-0.9650796876210603,3.9748408480801274,42,-1.349267312088044
8689,PHL,Philippines,1994,275075.25,68.240134,24.206668853759766,2.316681385040283,614543.1875,0.8328540921211243,0.05204141512513161,11363.614368495626,1,0.02322943855883979,696104.125,113542.63463300909,0.41276935904996576,-0.0011839999977098646,12.524799975580743,0.8401357241432077,-0.8848662946773933,-2.6025171755605387,-0.8848662946773933,3.4426528997037464,43,-0.05091199990152418
8690,PHL,Philippines,1995,304736.53125,69.835713,24.720409393310547,2.3413941860198975,696104.125,0.8419203162193298,0.05185087025165558,12327.325425786155,1,0.022847608071245737,788503.1875,128492.66716701724,0.42165166952564775,0.010768506144284219,12.627202850304498,0.8507465579390987,-0.8635757334634608,-2.4596251241958376,-0.8635757334634608,3.310371682134936,44,0.47381427034850565
8691,PHL,Philippines,1996,335054.96875,71.437381,26.372005462646484,2.361701011657715,788503.1875,0.8450369834899902,0.052112363278865814,12704.948405405667,1,0.022420586779350205,804452.3125,57039.889553543646,0.17024039299086993,0.003688202210734743,12.722049883167493,0.8593821270608359,-1.7705437643795134,-2.548215178633755,-1.7705437643795134,3.4075973056945905,45,0.16596909948306343
8692,PHL,Philippines,1997,337631.9375,73.042605,26.782684326171875,2.3821840286254883,804452.3125,0.854956328868866,0.05336044356226921,12606.351678127652,1,0.02197654368980943,816001.1875,54474.807219693204,0.16134376274665427,0.011602166150403655,12.729711638829016,0.8680177259780327,-1.824218017899131,-2.442546791190524,-1.824218017899131,3.3105645171685567,46,0.5336996429185682
8693,PHL,Philippines,1998,328405.25,74.656228,27.140718460083008,2.4028446674346924,816001.1875,0.8304795622825623,0.05283280834555626,12100.094199164232,1,0.021614044041978708,821552.375,48662.82184893382,0.1481791836425691,-0.029473051111612712,12.702003643034331,0.8766533135641704,-1.9093330372369766,-3.101675152620869,-1.9093330372369766,3.9783284661850393,47,-1.3852334022457975
8694,PHL,Philippines,1999,330462.6875,76.285225,27.84836196899414,2.4236841201782227,821552.375,0.8267972469329834,0.053184814751148224,11866.503597875206,1,0.021354030220137626,835173.875,57315.61087274086,0.17344049128917424,-0.004453710221264597,12.708249034774951,0.8852887462577027,-1.751920728117396,-2.658044565203326,-1.751920728117396,3.543333311461029,48,-0.2137780906207007
8695,PHL,Philippines,2000,336262.40625,77.93224699999999,26.649995803833008,2.44470477104187,835173.875,0.8570499420166016,0.05334939807653427,12617.728300041088,1,0.02113402427624078,848212.875,57595.023520496674,0.17127999577114986,0.035298637337790234,12.72564710512833,0.893924367596069,-1.7644556593904002,-2.209258154052746,-1.7644556593904002,3.1031825216488147,49,1.7296332295517214
8696,PHL,Philippines,2001,329935.875,79.604541,28.821163177490234,2.4600577354431152,848212.875,0.8470030426979065,0.05287463590502739,11447.694632175184,1,0.02100752016144416,859929.25,56565.32193558151,0.17144338103754708,-0.011861703928114945,12.70665359637862,0.9001848193611858,-1.7635022066070154,-2.780291075133947,-1.7635022066070154,3.680475894495133,50,-0.5930851964057473
8697,PHL,Philippines,2002,331388.21875,81.294378,28.953853607177734,2.4755072593688965,859929.25,0.8563987612724304,0.05232018977403641,11445.39249407022,1,0.020786640375057636,880012.125,65074.5365522448,0.1963694931512854,0.010971195895430585,12.711045833403036,0.9064453283009616,-1.6277572253136923,-2.476010029799825,-1.6277572253136923,3.3824553581007866,51,0.5595309906669599
8698,PHL,Philippines,2003,338547.96875,82.971734,30.17816734313965,2.491053581237793,880012.125,0.8610934615135193,0.05184868350625038,11218.307755423111,1,0.020215993075424977,918917.8125,84533.15765078785,0.24969329446253796,0.005452021703703483,12.73242107104348,0.9127057459795764,-1.387521936432093,-2.5572619040845606,-1.387521936432093,3.469967650064137,52,0.28350512859258115
8699,PHL,Philippines,2004,347773.03125,84.596249,30.299203872680664,2.506697654724121,918917.8125,0.897016167640686,0.0506480447947979,11477.959378449881,1,0.019203156395267623,967441.0,95064.5780302377,0.2733523576815236,0.040046888142105545,12.75930533692404,0.9189662114741899,-1.2969936285401373,-2.2082018032362383,-1.2969936285401373,3.127168014710428,53,2.1224850715315937
8700,PHL,Philippines,2005,350190.09375,86.141373,31.313905715942383,2.522439956665039,967441.0,0.9096701741218567,0.051005907356739044,11183.213519472052,1,0.017937071887628275,1089157.875,171062.08101911098,0.4884834953133536,0.013910543448768237,12.766231411026597,0.9252266698562984,-0.7164495945319919,-2.4906810170860636,-0.7164495945319919,3.415907686942362,54,0.7511693462334847
8701,PHL,Philippines,2006,376242.25,87.592899,31.220067977905273,2.539097785949707,1089157.875,0.9387696385383606,0.05119650438427925,12051.295028129665,1,0.0165712748016252,1198726.75,165329.95092260977,0.4394242032164377,0.03099744945076302,12.837988496826435,0.9318088155491315,-0.8222900381261281,-2.3150096730484666,-0.8222900381261281,3.246818488597598,55,1.7048597197919662
8702,PHL,Philippines,2007,407416.3125,88.965508,31.815284729003906,2.55586576461792,1198726.75,0.9776262640953064,0.0513962022960186,12805.678653209892,1,0.015428552377849594,1316935.5,179818.75254064891,0.44136365438398817,0.0397458895940195,12.91759082247398,0.9383910173810653,-0.8178861302262737,-2.2389471872773736,-0.8178861302262737,3.177338204658439,56,2.225769817265092
8703,PHL,Philippines,2008,434114.40625,90.29711499999999,32.46070861816406,2.5685672760009766,1316935.5,0.9828624129295349,0.05007242411375046,13373.534489234233,1,0.014746949556472443,1420046.75,169053.40288645402,0.38942131487131226,0.005327448445832382,12.981063387214796,0.9433482633020285,-0.9430934498140179,-2.6571647747277223,-0.9430934498140179,3.6005130380297508,57,0.30366456141244574
8704,PHL,Philippines,2009,459136.03125,91.641881,33.18415451049805,2.579975128173828,1420046.75,0.970302402973175,0.048883628100156784,13836.002092647834,1,0.014674142273443809,1560017.375,209387.66221183632,0.45604711449410196,-0.01294442837395209,13.03710180951452,0.9477797586443564,-0.785159153546029,-2.983540061562712,-0.785159153546029,3.9313198202070683,58,-0.7507768456892212
8705,PHL,Philippines,2010,508966.15625,93.038902,33.981956481933594,2.5914340019226074,1560017.375,1.0067559480667114,0.04927864670753479,14977.541287847576,1,0.015015450203829741,1742421.625,259279.79508024082,0.5094244320498291,0.03620891951374975,13.14013680265408,0.9522113911894734,-0.6744737551805222,-2.2975675377531815,-0.6744737551805222,3.249778928942655,59,2.1363262513112353
8706,PHL,Philippines,2011,543836.625,94.501233,35.77378463745117,2.604868173599243,1742421.625,1.0,0.048766955733299255,15202.09926099526,1,0.01547420021493271,1815610.75,158161.72325511836,0.29082580316307005,-0.006755948066711426,13.206404159041313,0.9573820687806023,-1.2350308056117714,-2.8562276185088042,-1.2350308056117714,3.8136096872894063,60,-0.40535688400268555
8707,PHL,Philippines,2012,574298.25,96.017322,34.85186004638672,2.6183719635009766,1815610.75,1.0474244356155396,0.048141561448574066,16478.266848186217,1,0.015789744687942805,1947766.125,219561.71148781665,0.3823130428968165,0.045277190413902886,13.260904139659864,0.9625527366547555,-0.9615155219461842,-2.2144964114598826,-0.9615155219461842,3.177049148114638,61,2.761908615248076
8708,PHL,Philippines,2013,626193.5625,97.571676,35.0506477355957,2.631946086883545,1947766.125,1.085811972618103,0.04652906581759453,17865.392024241217,1,0.01593038127171254,2084501.125,227362.73822740605,0.36308699393153865,0.03535376102918048,13.347414807559703,0.9677235295464169,-1.0131128207254452,-2.3246956587238374,-1.0131128207254452,3.2924191882702543,62,2.1919331838091898
8731,POL,Poland,1971,185923.1875,33.068996999999996,14.943360328674316,2.3328070640563965,333018.5625,0.6715468764305115,0.04089319705963135,12441.859354969725,1,0.007627869693175138,352665.09375,33264.72495082766,0.17891649448419475,0.03355041282321946,12.13308889696946,0.8470722909725059,-1.720836093253097,-2.5001647092828945,-1.720836093253097,3.3472370002554004,0,0.0
8732,POL,Poland,1972,194722.828125,33.328713,15.307937622070312,2.3656108379364014,352665.09375,0.6744139790534973,0.04204901307821274,12720.382910644814,1,0.007792560126759305,375040.53125,37204.65663932287,0.19106468921784447,0.004251250288449922,12.17933243217607,0.8610362710202725,-1.6551432212725825,-2.917053754545807,-1.6551432212725825,3.778090025566079,1,0.004251250288449922
8733,POL,Poland,1973,203033.140625,33.597809999999996,15.623167037963867,2.3988759517669678,375040.53125,0.67618727684021,0.04322487488389015,12995.645513591133,1,0.00800936132444332,403813.8125,44984.361289668945,0.2215616679680613,0.002622495050482435,12.221124499009735,0.8750002742117446,-1.5070543175549895,-2.9214278830278966,-1.5070543175549895,3.7964281572396414,2,0.00524499010096487
8734,POL,Poland,1974,217526.75,33.877397,15.884258270263672,2.4326088428497314,403813.8125,0.6986209154129028,0.044600218534469604,13694.48584245345,1,0.00825290679800477,430496.71875,44693.090534737334,0.20546020447939084,0.03211131828115111,12.290077110454156,0.8889642793389494,-1.5825029159672643,-2.46552242043597,-1.5825029159672643,3.3544866997749194,3,0.09633395484345333
8735,POL,Poland,1975,229634.625,34.168112,15.98044204711914,2.466815948486328,430496.71875,0.7185360193252563,0.04531712830066681,14369.729217934691,1,0.008508371782438512,438597.15625,27609.312536609825,0.12023148746235383,0.02771622211932376,12.344244737806633,0.9029282293673934,-2.1183363322648643,-2.506640460862037,-2.1183363322648643,3.40956869022943,4,0.11086488847729505
8736,POL,Poland,1976,237289.984375,34.468877,15.942795753479004,2.4726274013519287,438597.15625,0.7623441219329834,0.04567290097475052,14883.837693474752,1,0.008725697677937069,455593.9375,37028.78573521343,0.156048666920114,0.05746499690539774,12.377038234938103,0.9052813105287706,-1.8575873529476945,-2.1904750467288716,-1.8575873529476945,3.0957563572576423,5,0.2873249845269887
8737,POL,Poland,1977,244815.96875,34.779313,16.024486541748047,2.478452682495117,455593.9375,0.7986642718315125,0.04563368111848831,15277.617046398918,1,0.008925880738357391,476779.0625,41975.553463391494,0.17145757965754224,0.04547611703630986,12.408262059314701,0.9076344471100984,-1.7634193919075496,-2.302228367696525,-1.7634193919075496,3.2098628148066237,6,0.2728567022178592
8738,POL,Poland,1978,248409.84375,35.100941999999996,16.482954025268555,2.4842917919158936,476779.0625,0.8113664388656616,0.04523647949099541,15070.711437354306,1,0.009162973460940006,497761.90625,42550.65003251727,0.17129212510330427,0.01565527784450581,12.422835256879456,0.9099876257375152,-1.7643848460847027,-2.6584784739121505,-1.7643848460847027,3.5684660996496658,7,0.10958694491154068
8739,POL,Poland,1979,248518.4375,35.435627,16.60114097595215,2.4901444911956787,497761.90625,0.8236197829246521,0.04544363543391228,14969.961273143539,1,0.009444873093398358,518984.28125,43842.48560051422,0.17641542431037624,0.01487742804753812,12.42327231693752,0.9123407373856647,-1.7349136998308219,-2.662609403018714,-1.7349136998308219,3.574950140404379,8,0.11901942438030497
8740,POL,Poland,1980,222076.28125,35.782855,16.7136287689209,2.4960110187530518,518984.28125,0.7567377686500549,0.04604194313287735,13287.137360795778,1,0.009703753375743808,570056.5,74967.26351416972,0.3375743825148807,-0.08838202220817926,12.310776211068518,0.914693865061961,-1.0859694003157583,,-1.0859694003157583,,9,-0.7954381998736133
8741,POL,Poland,1981,209641.8125,36.145210999999996,16.81355094909668,2.522981882095337,570056.5,0.6676044464111328,0.04500152915716171,12468.622073629434,1,0.010025007185599176,618282.125,73879.03920597956,0.35240603162586925,-0.13351217583717362,12.253155698652435,0.9254414885373525,-1.0429712692156528,,-1.0429712692156528,,10,-1.335121758371736
8742,POL,Poland,1982,210804.015625,36.517072,16.42420768737793,2.5502443313598633,618282.125,0.6373955607414246,0.04413530230522156,12834.957986253654,1,0.010183209650543796,658495.25,67501.19349678978,0.32020829060897915,-0.047394251749367365,12.258684144922364,0.9361891707998082,-1.1387835867841358,-4.972724062016414,-1.1387835867841358,5.9089132328162215,11,-0.5213367692430411
8743,POL,Poland,1983,228483.6875,36.879742,16.387779235839844,2.571965456008911,658495.25,0.6650930643081665,0.04392470791935921,13942.32154411193,1,0.009833854043772903,717157.9375,87586.89902253542,0.38333983480783684,0.041644553301052746,12.339220097271328,0.9446703754954867,-0.9588333860685064,-2.3496440463002037,-0.9588333860685064,3.2943144217956903,12,0.499734639612633
8744,POL,Poland,1984,250254.234375,37.208529,16.43024444580078,2.5906436443328857,717157.9375,0.6916907429695129,0.04293069615960121,15231.315346556492,1,0.008836334271639667,796278.75,109908.90201325878,0.43918898030937176,0.03845313665346937,12.430232617613736,0.9519063561630603,-0.8228254794718677,-2.405502295033859,-0.8228254794718677,3.357408651196919,13,0.4998907764951018
8745,POL,Poland,1985,272037.5,37.486104999999995,16.55073356628418,2.6094577312469482,796278.75,0.7030099630355835,0.042382095009088516,16436.58263910265,1,0.007404770380918378,812631.3125,50100.52413621824,0.18416771267276844,0.01610108058382897,12.513695203422323,0.9591424339425301,-1.6919084546033274,-2.7197997681068027,-1.6919084546033274,3.678942202049333,14,0.2254151281736056
8746,POL,Poland,1986,288589.25,37.703942,16.570528030395508,2.6335604190826416,812631.3125,0.7201228141784668,0.04182513803243637,17415.81496199985,1,0.005777565645523297,826389.1875,47746.291814792436,0.165447229287967,0.02376379529428747,12.572759675840905,0.9683367021815081,-1.7991029912765475,-2.639926721815701,-1.7991029912765475,3.608263423997209,15,0.35645692941431206
8747,POL,Poland,1987,305002.625,37.867481,16.48523712158203,2.657885789871216,826389.1875,0.7242878079414368,0.041545569896698,18501.56129090183,1,0.004318718744455173,842097.0625,50040.68475115672,0.16406640680930767,0.005750467862779125,12.62807566210989,0.9775309909221408,-1.8074840135467947,-2.963947668620373,-1.8074840135467947,3.941478659542514,16,0.092007485804466
8748,POL,Poland,1988,327275.875,37.990683,16.373172760009766,2.682435989379883,842097.0625,0.7442246079444885,0.041295964270830154,19988.54344219384,1,0.0032429530156117266,851413.875,44092.02270557103,0.13472432914760682,0.026788686896710136,12.69855874863727,0.9867253329378703,-2.004524594595224,-2.6404718710432906,-2.004524594595224,3.627197203981161,17,0.45540767724407233
8749,POL,Poland,1989,347531.6875,38.094812,16.353179931640625,2.7072129249572754,851413.875,0.7337960600852966,0.04034988582134247,21251.627448162864,1,0.0027334168232671778,864579.8125,47520.39014295675,0.13673685552186302,-0.014211779575349148,12.758611126880057,0.995919664708144,-1.989696962798177,-3.5448995305762128,-1.989696962798177,4.540819195284357,18,-0.25581203235628464
8750,POL,Poland,1990,313382.6875,38.195257999999995,15.63854694366455,2.7322185039520264,864579.8125,0.6592739224433899,0.03940441459417343,20039.117996634388,1,0.002629802893332938,862408.125,31896.57388150273,0.10178154427086125,-0.11303668339514181,12.655180366472033,1.0051139179949915,-2.2849264853008564,,-2.2849264853008564,,19,-2.1476969845076943
8751,POL,Poland,1991,298596.125,38.297549,14.709925651550293,2.764779567718506,862408.125,0.6300294399261475,0.039231233298778534,20298.955417801903,1,0.002670954216939602,862166.3125,33591.52185063716,0.11249818412960703,-0.046417644420982125,12.606847186775962,1.0169609094521823,-2.1848181985380903,,-2.1848181985380903,,20,-0.9283528884196425
8752,POL,Poland,1992,320717.46875,38.396826,14.563800811767578,2.7977283000946045,862166.3125,0.6463301181793213,0.0390026681125164,22021.55006753867,1,0.0025855522537201574,879910.0,51370.4740442296,0.16017360776900183,0.025220359990482884,12.67831585488689,1.0288077664870476,-1.8314970034317595,-2.7059237582344493,-1.8314970034317595,3.734731524721497,21,0.5296275598001405
8753,POL,Poland,1993,347287.40625,38.485892,14.285481452941895,2.8310699462890625,879910.0,0.6691868901252747,0.03933539241552353,24310.514657416817,1,0.0023142506350119813,903920.6875,58622.29264034331,0.16880051388371733,0.03415603665169604,12.757907976197348,1.04065471309726,-1.779037652490096,-2.5795820590323357,-1.779037652490096,3.620236772129596,22,0.7514328063373128
8754,POL,Poland,1994,377539.71875,38.553354999999996,14.054211616516113,2.864809036254883,903920.6875,0.695037841796875,0.040424592792987823,26863.101897962457,1,0.0017498606800885812,939763.8125,72383.7507093451,0.19172486261578298,0.03719358877607025,12.84143105736827,1.052501693932968,-1.6516939419006038,-2.533659482315019,-1.6516939419006038,3.5861611762479875,23,0.8554525418496157
8755,POL,Poland,1995,417876.4375,38.59186,14.176974296569824,2.8989500999450684,939763.8125,0.7292808294296265,0.04155953973531723,29475.713841218352,1,0.0009977492662960707,982410.3125,81702.65150740696,0.19551868489212665,0.046954460135107415,12.942941063740413,1.064348636940416,-1.6320993292279176,-2.413385387046549,-1.6320993292279176,3.477734023986965,24,1.126907043242578
8756,POL,Poland,1996,437883.5,38.599824999999996,14.427080154418945,2.9225142002105713,982410.3125,0.7497854232788086,0.04225741699337959,30351.498384507027,1,0.00020634808577496577,1004972.625,64076.434733908856,0.146332151665703,0.02734728258588387,12.989708172244008,1.0724442732780548,-1.9218762297851082,-2.6619630057347194,-1.9218762297851082,3.7344072790127743,25,0.6836820646470967
8757,POL,Poland,1997,464226.96875,38.583109,14.783470153808594,2.946269989013672,1004972.625,0.7674999833106995,0.04378283768892288,31401.759121514744,1,-0.0004332465794810701,1039144.25,78172.17832218576,0.16839215208171976,0.023080860478298746,13.048128868399003,1.080539959806469,-1.7814597811000008,-2.7115997193792665,-1.7814597811000008,3.792139679185736,26,0.6001023724357674
8758,POL,Poland,1998,488809.875,38.550777,14.961213111877441,2.9702186584472656,1039144.25,0.7770249247550964,0.04466350004076958,32671.80751619282,1,-0.0008386860788825036,1071609.875,78877.44425224047,0.16136630679206404,0.012258218676059914,13.09972888917228,1.088635572477431,-1.824078300874009,-2.8809219607217087,-1.824078300874009,3.96955753319914,27,0.33097190425361767
8759,POL,Poland,1999,512006.8125,38.515359,14.817523002624512,2.9943623542785645,1071609.875,0.7989034056663513,0.04615052789449692,34554.14325385641,1,-0.0009195811987628092,1124625.375,102470.86142820586,0.200135738288064,0.027385639810868532,13.146093209597188,1.0967313054874306,-1.6087594512006622,-2.6225619189671026,-1.6087594512006622,3.719293224454533,28,0.7667979147043189
8760,POL,Poland,2000,523794.96875,38.486305,14.453560829162598,3.0187020301818848,1124625.375,0.8288987278938293,0.04719758406281471,36239.85638840995,1,-0.0007549178857257153,1130617.875,59072.10067573702,0.11277714411176658,0.036186956522051776,13.16885560572134,1.1048269476695103,-2.1823415835716538,-2.493387034428074,-2.1823415835716538,3.598213982097584,29,1.0494217391395015
8761,POL,Poland,2001,533964.6875,38.466543,14.12974739074707,3.0383267402648926,1130617.875,0.8369251489639282,0.04733564332127571,37790.10853723183,1,-0.0005137451525082474,1147171.25,70071.89946365869,0.1312294634908019,0.009590369079045107,13.188084987478607,1.1113069494979766,-2.0308078583944082,-2.8750686397349354,-2.0308078583944082,3.986375589232912,30,0.2877110723713532
8762,POL,Poland,2002,551124.6875,38.454823,13.705300331115723,3.0580790042877197,1147171.25,0.860210657119751,0.04767260327935219,40212.52173867057,1,-0.00030477321401281576,1140980.0,48497.38989472855,0.08799712840794952,0.02706954158623165,13.219716355638077,1.1177869424536293,-2.4304510967642035,-2.5977971561123225,-2.4304510967642035,3.7155840985659516,31,0.8391557891731811
8763,POL,Poland,2003,547619.6875,38.451226999999996,13.552657127380371,3.0779597759246826,1140980.0,0.8829862475395203,0.04828447848558426,40406.81339112804,1,-9.352107281262336e-05,1216967.375,131078.99926248193,0.23936137113858225,0.025793822364996583,13.213336324087633,1.1242669670807066,-1.4297808558593974,-2.6038958856115353,-1.4297808558593974,3.728162852692242,32,0.8254023156798906
8764,POL,Poland,2004,575259.4375,38.454519999999995,13.715336799621582,3.0979697704315186,1216967.375,0.9074334502220154,0.04826795682311058,41942.78608716863,1,8.563362642413232e-05,1322076.0,163849.15371163422,0.28482653743796116,0.02694104198662039,13.26257641367351,1.130746984178031,-1.2558749245789047,-2.5863464291053777,-1.2558749245789047,3.7170934132834086,33,0.8890543855584728
8765,POL,Poland,2005,584426.4375,38.463513999999996,14.02255916595459,3.118109703063965,1322076.0,0.9127753376960754,0.047760073095560074,41677.587563255256,1,0.00023383198945372698,1328075.125,69141.57139788568,0.1183067140043364,0.005852357369277142,13.278386196541808,1.137226953808813,-2.134474755556375,-2.9216222843940427,-2.134474755556375,4.058849238202855,34,0.1989801505554228
8766,POL,Poland,2006,618988.125,38.478763,14.482070922851562,3.140255928039551,1328075.125,0.9310555458068848,0.048606470227241516,42741.685791863216,1,0.000396296523357684,1343881.0,80358.91902285255,0.1298230382414082,0.019633853418452137,13.335841367314702,1.144304302343829,-2.041583000158081,-2.6789290649761304,-2.041583000158081,3.8232333673199594,35,0.6871848696458248
8767,POL,Poland,2007,684674.4375,38.500356,15.148893356323242,3.1625592708587646,1343881.0,0.948716402053833,0.0484631322324276,45196.33357998475,1,0.0005608519567973802,1462922.125,184169.80760764703,0.26898887634847185,0.01861552747345261,13.43669873054338,1.1513815956515363,-1.3130852520997267,-2.6935629746307233,-1.3130852520997267,3.8449445702822596,36,0.6701589890442939
8768,POL,Poland,2008,709002.1875,38.525752,15.742137908935547,3.185021162033081,1462922.125,0.9418449997901917,0.047934338450431824,45038.49423765729,1,0.0006591954389365493,1520285.125,127487.20426637493,0.17981214517250688,-0.00729568269213305,13.471613890840958,1.1584589332824557,-1.715842610991709,-3.1869448094913433,-1.715842610991709,4.345403742773799,37,-0.2699402596089229
8769,POL,Poland,2009,757718.6875,38.551489,15.817534446716309,3.2076425552368164,1520285.125,0.9468114376068115,0.04861093685030937,47903.71660339902,1,0.0006676006729597256,1769003.875,322621.2342058397,0.425779698360468,0.005245434961340547,13.53806747107052,1.1655362608651052,-0.8538332064746754,-2.9091148119209853,-0.8538332064746754,4.07465107278609,38,0.1993265285309408
8770,POL,Poland,2010,812046.875,38.574681999999996,15.414652824401855,3.230424642562866,1769003.875,0.9770461320877075,0.047905102372169495,52680.19229823364,1,0.0006012492857361503,1864349.0,180089.43672863953,0.22177221817230627,0.030945001968629548,13.607313345310141,1.1726135968790845,-1.5061044681225082,-2.5326103486802913,-1.5061044681225082,3.705223945559376,39,1.2068550767765525
8771,POL,Poland,2011,864956.3125,38.594217,15.518671989440918,3.2540197372436523,1864349.0,1.0,0.04912353679537773,55736.49040900704,1,0.0005061639156976483,1934272.875,161507.29170092568,0.1867230626181778,0.02295386791229248,13.67043427885821,1.1798910743112265,-1.6781287083816523,-2.623016710269141,-1.6781287083816523,3.8029077845803676,40,0.9181547164916992
8772,POL,Poland,2012,914813.625,38.609486,15.553131103515625,3.278010845184326,1934272.875,0.995119571685791,0.0490141361951828,58818.61465137498,1,0.0003954727602433357,2052220.125,212753.9641338978,0.23256536448492204,-0.004904363709721086,13.726475634985743,1.1872367887921644,-1.45858395589693,-3.1121482260661453,-1.45858395589693,4.299385014858309,41,-0.20107891209856452
8773,POL,Poland,2013,944037.625,38.618697999999995,15.558429718017578,3.302406072616577,2052220.125,0.989504337310791,0.04872832074761391,60676.92190727634,1,0.00023853730128338353,2073986.875,121767.9904957083,0.12898637434679397,-0.005674795110308167,13.757921301324894,1.1946513157128575,-2.0480485054178525,-3.139785964734598,-2.0480485054178525,4.334437280447455,42,-0.23834139463294302
8776,PRT,Portugal,1951,24290.03515625,8.139299590051847,2.926815986633301,1.2478936910629272,48844.6953125,0.5161222815513611,0.038537561893463135,8299.133005690148,1,0.005594612493866995,51093.7890625,4131.449218772817,0.1700882354511441,0.0751517335241154,10.09782146935005,0.2214570828757531,-1.7714379445168744,-2.1262488465585982,-1.7714379445168744,2.347705929434351,0,0.0
8777,PRT,Portugal,1952,25151.927734375,8.173619754527294,2.951763868331909,1.2539397478103638,51093.7890625,0.5299408435821533,0.037750426679849625,8520.982319831963,1,0.004198894187173068,52858.9609375,3693.984212799609,0.14686684264566574,0.02607566900747863,10.132689822068595,0.2262903930582719,-1.9182289350598503,-2.687880143162506,-1.9182289350598503,2.914170536220778,1,0.02607566900747863
